GeneSymbol,SMILES,ChemicalName,Interaction,InteractionActions,Total Molweight,Molweight,Monoisotopic Mass,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Mutagenic,Tumorigenic,Reproductive Effective,Irritant,Shape Index,Molecular Flexibility,Molecular Complexity,Fragments,Non-H Atoms,Non-C/H Atoms,Metal-Atoms,Electronegative Atoms,Stereo Centers,Rotatable Bonds,Rings Closures,Aromatic Atoms,sp3-Atoms,Small Rings,Carbo-Rings,Hetero-Rings,Saturated Rings,Non-Aromatic Rings,Aromatic Rings,Saturated Carbo-Rings,Non-Aromatic Carbo-Rings,Carbo-Aromatic Rings,Saturated Hetero-Rings,Non-Aromatic Hetero-Rings,Hetero-Aromatic Rings,Amides,Amines,Alkyl-Amines,Aromatic Amines,Aromatic Nitrogens,Basic Nitrogens,Acidic Oxygens,Prediccion
CCNB1,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate results in decreased expression of CCNB1 mRNA,decreases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCNA2,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in decreased expression of CCNA2 mRNA,decreases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATM,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in increased expression of ATM mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FOS,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate results in increased expression of FOS mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E2F1,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in increased expression of E2F1 mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK3,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEK2,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in increased expression of CHEK2 mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCNE1,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in increased expression of CCNE1 mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCNE1,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate results in increased expression of CCNE1 mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK1,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate results in increased phosphorylation of MAPK1 protein,increases^phosphorylation,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEK1,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in increased expression of CHEK1 mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SMAD2,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in decreased expression of SMAD2 mRNA,decreases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SMAD2,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate results in increased expression of SMAD2 mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TFDP1,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in increased expression of TFDP1 mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SP1,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate results in increased expression of SP1 mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E2F2,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in increased expression of E2F2 mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H1-5,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in decreased expression of H1-5 mRNA,decreases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H1-5,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate results in decreased expression of H1-5 mRNA,decreases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H1-3,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in decreased expression of H1-3 mRNA,decreases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TFDP2,[N+](=O)([O-])[O-].[Ag+],Silver Nitrate,Silver Nitrate analog results in increased expression of TFDP2 mRNA,increases^expression,169.874,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,2,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IL6,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Hg+2],mercury nitrate,[Gold Sodium Thiomalate co-treated with mercury nitrate analog] results in increased expression of IL6 protein,affects^cotreatment|increases^expression,324.598,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MYC,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ga+3],gallium nitrate,gallium nitrate results in decreased expression of MYC mRNA,decreases^expression,255.735,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,4,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AKT1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Th+4],thorium nitrate,thorium nitrate analog results in increased phosphorylation of AKT1 protein,increases^phosphorylation,480.056,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,5,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCNE1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Th+4],thorium nitrate,thorium nitrate analog results in increased expression of CCNE1 protein,increases^expression,480.056,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,5,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NFKB1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ni+2],nickel nitrate,nickel nitrate results in increased activity of NFKB1 protein,increases^activity,182.701,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IL6,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ni+2],nickel nitrate,nickel nitrate results in increased secretion of IL6 protein,increases^secretion,182.701,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,AHR promotes the reaction [lead nitrate results in increased expression of TP53 mRNA],increases^expression|increases^reaction,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,[lead nitrate results in increased abundance of Lead] which results in increased expression of TP53 mRNA,increases^abundance|increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,lead nitrate results in increased expression of TP53 mRNA,increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,RELA promotes the reaction [lead nitrate results in increased expression of TP53 mRNA],increases^expression|increases^reaction,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,titanium dioxide inhibits the reaction [[lead nitrate results in increased abundance of Lead] which results in increased expression of TP53 mRNA],decreases^reaction|increases^abundance|increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RB1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,"4-((3-bromophenyl)amino)-6,7-dimethoxyquinazoline inhibits the reaction [lead nitrate results in increased expression of RB1 mRNA]",decreases^reaction|increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RB1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,"4-((3-bromophenyl)amino)-6,7-dimethoxyquinazoline inhibits the reaction [lead nitrate results in increased expression of RB1 protein]",decreases^reaction|increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RB1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,lead nitrate promotes the reaction [RB1 protein results in increased expression of PTGS2 mRNA],increases^expression|increases^reaction,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RB1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,lead nitrate results in increased expression of RB1 mRNA,increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RB1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,RB1 protein promotes the reaction [lead nitrate results in increased expression of PTGS2 mRNA],increases^expression|increases^reaction,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RB1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,RTKI cpd inhibits the reaction [lead nitrate results in increased expression of RB1 mRNA],decreases^reaction|increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RB1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,RTKI cpd inhibits the reaction [lead nitrate results in increased expression of RB1 protein],decreases^reaction|increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FOS,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,lead nitrate results in increased expression of FOS mRNA,increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E2F1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,E2F1 protein inhibits the reaction [lead nitrate results in decreased expression of DNMT3A mRNA],decreases^expression|decreases^reaction,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E2F1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,E2F1 protein inhibits the reaction [lead nitrate results in increased expression of PTGS2 mRNA],decreases^reaction|increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E2F1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,lead nitrate inhibits the reaction [E2F1 protein results in decreased expression of PTGS2 mRNA],decreases^expression|decreases^reaction,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK3,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [lead nitrate results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK3,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,"4-((3-bromophenyl)amino)-6,7-dimethoxyquinazoline inhibits the reaction [lead nitrate results in increased phosphorylation of MAPK3 protein]",decreases^reaction|increases^phosphorylation,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK3,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,lead nitrate results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK3,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,RTKI cpd inhibits the reaction [lead nitrate results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RELA,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,lead nitrate results in increased expression of RELA mRNA,increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RELA,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,lead nitrate results in increased expression of RELA protein,increases^expression,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RELA,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,RELA promotes the reaction [lead nitrate results in decreased expression of GSTA1 mRNA],decreases^expression|increases^reaction,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RELA,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,RELA promotes the reaction [lead nitrate results in increased expression of TP53 mRNA],increases^expression|increases^reaction,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [lead nitrate results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,"4-((3-bromophenyl)amino)-6,7-dimethoxyquinazoline inhibits the reaction [lead nitrate results in increased phosphorylation of MAPK1 protein]",decreases^reaction|increases^phosphorylation,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,lead nitrate results in increased phosphorylation of MAPK1 protein,increases^phosphorylation,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],lead nitrate,RTKI cpd inhibits the reaction [lead nitrate results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,331.208,62.004,61.987819,-0.8585,-1.108,4,0,43.46,1.0,62.89,-9.919,none,none,none,none,0.75,0.0,0.0,3,4,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[O-][Cr](=O)(=O)[O-].[K+].[K+],potassium chromate(VI),"2-(2,6-dimethylmorpholin-4-yl)-N-(5-(6-morpholin-4-yl-4-oxo-4H-pyran-2-yl)-9H-thioxanthen-2-yl)acetamide inhibits the reaction [potassium chromate(VI) results in increased expression of TP53 protein modified form]",decreases^reaction|increases^expression,194.188,118.008,117.935819,0.6634,2.01,4,2,52.28,1.0,74.6,-7.2275,low,high,high,high,0.6,0.0,0.69315,3,5,5,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[O-][Cr](=O)(=O)[O-].[K+].[K+],potassium chromate(VI),2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one inhibits the reaction [potassium chromate(VI) results in increased expression of TP53 protein modified form],decreases^reaction|increases^expression,194.188,118.008,117.935819,0.6634,2.01,4,2,52.28,1.0,74.6,-7.2275,low,high,high,high,0.6,0.0,0.69315,3,5,5,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[O-][Cr](=O)(=O)[O-].[K+].[K+],potassium chromate(VI),Ascorbic Acid inhibits the reaction [potassium chromate(VI) results in increased expression of TP53 protein],decreases^reaction|increases^expression,194.188,118.008,117.935819,0.6634,2.01,4,2,52.28,1.0,74.6,-7.2275,low,high,high,high,0.6,0.0,0.69315,3,5,5,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[O-][Cr](=O)(=O)[O-].[K+].[K+],potassium chromate(VI),Ascorbic Acid inhibits the reaction [potassium chromate(VI) results in increased expression of TP53 protein modified form],decreases^reaction|increases^expression,194.188,118.008,117.935819,0.6634,2.01,4,2,52.28,1.0,74.6,-7.2275,low,high,high,high,0.6,0.0,0.69315,3,5,5,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[O-][Cr](=O)(=O)[O-].[K+].[K+],potassium chromate(VI),"potassium chromate(VI) promotes the reaction [7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide binds to TP53 gene]",affects^binding|increases^reaction,194.188,118.008,117.935819,0.6634,2.01,4,2,52.28,1.0,74.6,-7.2275,low,high,high,high,0.6,0.0,0.69315,3,5,5,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[O-][Cr](=O)(=O)[O-].[K+].[K+],potassium chromate(VI),potassium chromate(VI) results in increased expression of TP53 protein,increases^expression,194.188,118.008,117.935819,0.6634,2.01,4,2,52.28,1.0,74.6,-7.2275,low,high,high,high,0.6,0.0,0.69315,3,5,5,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TP53,[O-][Cr](=O)(=O)[O-].[K+].[K+],potassium chromate(VI),potassium chromate(VI) results in increased expression of TP53 protein modified form,increases^expression,194.188,118.008,117.935819,0.6634,2.01,4,2,52.28,1.0,74.6,-7.2275,low,high,high,high,0.6,0.0,0.69315,3,5,5,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCND1,[O-][Cr](=O)(=O)[O-].[K+].[K+],potassium chromate(VI),potassium chromate(VI) results in increased expression of CCND1 mRNA,increases^expression,194.188,118.008,117.935819,0.6634,2.01,4,2,52.28,1.0,74.6,-7.2275,low,high,high,high,0.6,0.0,0.69315,3,5,5,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
